Date,Campaign,Marketing Channel,Impressions,Clicks,CTR,Landing Page Visits,Leads,Qualified Leads,Customers,Conversion Rate,Revenue,Cost,ROI,Country,Device,Age Group,Gender,Campaign Type
2025-04-20,Holiday Gift Guide,Instagram Ads,25369,896,3.5319,662,206,131,51,0.201,8030.92,714.82,1023.49,United Kingdom,Desktop,35-44,Male,Retargeting
2025-04-20,Anniversary Sale,YouTube Ads,28467,949,3.3337,777,160,65,28,0.0984,5250.18,1072.6,389.48,United States,Desktop,35-44,Female,Retargeting
2025-04-20,Holiday Gift Guide,LinkedIn Ads,26026,689,2.6474,596,208,110,47,0.1806,14935.88,1894.7,688.3,Singapore,Mobile,25-34,Female,Awareness
2025-04-21,Summer Sale Blast,Affiliate,7467,274,3.6695,239,54,27,9,0.1205,630.41,261.49,141.08,South Africa,Mobile,18-24,Male,Loyalty
2025-04-22,Loyalty Rewards Push,Referral,22281,1358,6.0949,1123,520,405,273,1.2253,39395.2,83.26,47215.88,India,Desktop,45-54,Female,Awareness
2025-04-22,Mid-Season Sale,YouTube Ads,19048,625,3.2812,455,62,27,9,0.0472,744.57,546.24,36.31,India,Desktop,25-34,Male,Consideration
2025-04-22,Back to School,Affiliate,21952,777,3.5395,724,193,101,23,0.1048,2211.24,452.55,388.62,Australia,Desktop,45-54,Male,Loyalty
2025-04-22,Festive Mega Offer,Organic Search,26056,1509,5.7914,1374,595,346,142,0.545,18161.52,114.88,15709.12,United States,Mobile,25-34,Male,Awareness
2025-04-22,Festive Mega Offer,YouTube Ads,16475,514,3.1199,386,96,44,9,0.0546,1332.06,591.15,125.33,India,Desktop,55+,Male,Consideration
2025-04-23,App Install Campaign,Google Ads,19853,1315,6.6237,1154,459,301,110,0.5541,26814.61,1548.24,1631.94,India,Desktop,35-44,Female,Conversion
2025-04-23,App Install Campaign,Email Marketing,13248,1242,9.375,1170,487,273,103,0.7775,14062.19,104.3,13382.44,South Africa,Tablet,18-24,Female,Consideration
2025-04-24,Product Launch Q1,Email Marketing,13268,993,7.4842,899,336,210,88,0.6632,18074.9,139.66,12842.07,India,Mobile,45-54,Female,Retargeting
2025-04-24,Product Launch Q1,Referral,26970,1853,6.8706,1736,808,602,388,1.4386,62365.1,67.99,91626.87,India,Desktop,35-44,Female,Loyalty
2025-04-24,Lead Gen Webinar,Referral,9641,781,8.1008,746,317,237,97,1.0061,28416.12,53.5,53014.24,India,Mobile,45-54,Female,Retargeting
2025-04-25,Clearance Blowout,Instagram Ads,23070,770,3.3377,660,195,93,28,0.1214,3003.12,557.52,438.66,United States,Mobile,35-44,Female,Retargeting
2025-04-25,Free Trial Signup,Google Ads,18635,1283,6.8849,1125,434,305,107,0.5742,13933.02,1026.37,1257.5,India,Desktop,18-24,Female,Consideration
2025-04-25,Loyalty Rewards Push,Affiliate,20188,820,4.0618,664,156,75,13,0.0644,1629.41,410.42,297.01,UAE,Mobile,18-24,Male,Retargeting
2025-04-26,Mid-Season Sale,Facebook Ads,12675,525,4.142,457,111,46,17,0.1341,3138.74,512.0,513.04,Singapore,Mobile,18-24,Male,Loyalty
2025-04-26,Festive Mega Offer,Referral,20832,2161,10.3735,2062,786,660,385,1.8481,33009.25,97.34,33811.29,Canada,Mobile,35-44,Other,Consideration
2025-04-26,Lead Gen Webinar,Instagram Ads,22726,996,4.3826,832,192,80,28,0.1232,4035.45,886.08,355.43,United States,Desktop,25-34,Male,Conversion
2025-04-26,New Year Kickoff,LinkedIn Ads,29422,519,1.764,457,130,102,41,0.1394,18740.44,1379.8,1258.2,India,Mobile,45-54,Male,Conversion
2025-04-26,Mid-Season Sale,Organic Search,23664,1558,6.5838,1509,548,345,150,0.6339,18026.89,100.0,17926.89,Australia,Mobile,25-34,Female,Loyalty
2025-04-27,Product Launch Q1,TikTok Ads,32475,1870,5.7583,1406,288,113,46,0.1416,6477.06,1044.42,520.16,United States,Tablet,25-34,Female,Consideration
2025-04-27,Clearance Blowout,Affiliate,27217,973,3.575,866,211,96,42,0.1543,2322.63,664.26,249.66,India,Mobile,18-24,Female,Conversion
2025-04-27,Back to School,LinkedIn Ads,37063,899,2.4256,819,249,176,72,0.1943,27253.88,2577.64,957.32,United States,Mobile,25-34,Male,Conversion
2025-04-29,Customer Win-Back,YouTube Ads,26690,1123,4.2076,884,176,71,16,0.0599,1345.95,723.2,86.11,United Kingdom,Mobile,25-34,Female,Consideration
2025-04-29,Loyalty Rewards Push,Google Ads,27387,1992,7.2735,1909,450,286,126,0.4601,29736.34,2645.53,1024.02,India,Mobile,25-34,Female,Retargeting
2025-04-29,App Install Campaign,LinkedIn Ads,25066,565,2.254,494,217,146,82,0.3271,39039.32,1528.9,2453.43,United States,Mobile,35-44,Male,Retargeting
2025-04-30,App Install Campaign,Instagram Ads,21678,941,4.3408,743,123,68,24,0.1107,3326.51,481.65,590.65,United Kingdom,Desktop,35-44,Male,Consideration
2025-04-30,Product Launch Q1,Organic Search,26670,1702,6.3817,1631,505,252,90,0.3375,13055.53,120.6,10725.48,Germany,Mobile,35-44,Male,Conversion
2025-04-30,Flash Weekend Deal,YouTube Ads,23852,752,3.1528,559,91,50,13,0.0545,1939.5,771.82,151.29,United States,Mobile,55+,Female,Awareness
2025-04-30,Lead Gen Webinar,Instagram Ads,23039,886,3.8457,679,134,79,28,0.1215,2453.12,428.5,472.49,United States,Mobile,45-54,Female,Consideration
2025-04-30,Free Trial Signup,Instagram Ads,18669,468,2.5068,401,46,25,4,0.0214,715.18,284.1,151.74,United Kingdom,Mobile,25-34,Male,Awareness
2025-05-01,Product Launch Q3,TikTok Ads,22229,827,3.7204,613,156,76,16,0.072,893.62,442.8,101.81,India,Mobile,35-44,Female,Conversion
2025-05-01,Anniversary Sale,TikTok Ads,13630,721,5.2898,563,117,28,7,0.0514,968.43,271.71,256.42,India,Mobile,55+,Male,Consideration
2025-05-01,Lead Gen Webinar,Affiliate,16821,536,3.1865,411,137,98,41,0.2437,4579.44,285.66,1503.11,United States,Mobile,35-44,Male,Conversion
2025-05-01,App Install Campaign,Email Marketing,22397,1629,7.2733,1555,601,413,165,0.7367,25790.53,141.43,18135.54,South Africa,Mobile,25-34,Male,Awareness
2025-05-01,Flash Weekend Deal,Affiliate,17500,841,4.8057,666,168,104,40,0.2286,2760.55,623.96,342.42,United Kingdom,Desktop,18-24,Female,Awareness
2025-05-02,Brand Awareness Drive,Google Ads,17756,1138,6.4091,1079,345,216,69,0.3886,17489.35,835.86,1992.38,Australia,Desktop,45-54,Male,Awareness
2025-05-02,Lead Gen Webinar,TikTok Ads,24290,1199,4.9362,1039,261,126,43,0.177,3473.38,610.53,468.91,United Kingdom,Desktop,35-44,Male,Awareness
2025-05-02,Referral Bonanza,TikTok Ads,20392,989,4.8499,762,172,72,25,0.1226,2756.24,417.18,560.68,United States,Mobile,45-54,Female,Loyalty
2025-05-02,Summer Sale Blast,Email Marketing,7536,575,7.63,485,161,93,19,0.2521,2579.26,127.18,1928.04,India,Mobile,18-24,Male,Retargeting
2025-05-02,Product Launch Q3,TikTok Ads,20440,851,4.1634,686,206,80,23,0.1125,3139.13,404.94,675.21,United Kingdom,Desktop,25-34,Male,Conversion
2025-05-03,Loyalty Rewards Push,LinkedIn Ads,34106,1038,3.0435,964,312,247,88,0.258,44211.6,2875.56,1437.5,India,Mobile,45-54,Male,Awareness
2025-05-03,Lead Gen Webinar,TikTok Ads,31475,1656,5.2613,1195,333,163,48,0.1525,5787.6,912.56,534.22,India,Desktop,25-34,Female,Consideration
2025-05-04,Cart Abandonment Recovery,LinkedIn Ads,11250,296,2.6311,249,82,59,27,0.24,5440.8,507.14,972.84,United States,Mobile,25-34,Male,Conversion
2025-05-05,New Year Kickoff,Google Ads,23773,1362,5.7292,1168,340,192,77,0.3239,10660.9,1301.74,718.97,UAE,Desktop,18-24,Male,Retargeting
2025-05-05,Mid-Season Sale,Google Ads,14394,997,6.9265,906,349,152,69,0.4794,14557.61,1262.81,1052.79,United States,Desktop,18-24,Male,Consideration
2025-05-05,Festive Mega Offer,Instagram Ads,22802,1017,4.4601,771,256,132,58,0.2544,11108.36,765.73,1350.69,United Kingdom,Desktop,35-44,Male,Consideration
2025-05-05,Product Launch Q3,LinkedIn Ads,15368,481,3.1299,419,81,43,14,0.0911,5347.71,706.94,656.46,Australia,Mobile,35-44,Other,Conversion
2025-05-05,Free Trial Signup,Google Ads,19733,1215,6.1572,1141,278,188,83,0.4206,10994.77,1580.82,595.51,United Kingdom,Mobile,25-34,Male,Awareness
2025-05-06,Referral Bonanza,Email Marketing,12571,1086,8.6389,1053,377,242,67,0.533,7278.66,109.32,6558.12,South Africa,Desktop,45-54,Female,Conversion
2025-05-06,Holiday Gift Guide,Google Ads,11728,1020,8.6971,860,247,184,68,0.5798,10432.4,1628.9,540.46,Germany,Desktop,25-34,Male,Conversion
2025-05-07,Mid-Season Sale,Referral,10056,602,5.9865,511,196,128,71,0.706,17131.85,143.68,11823.61,United Kingdom,Desktop,18-24,Female,Awareness
2025-05-07,New Year Kickoff,Organic Search,17466,861,4.9296,806,224,104,52,0.2977,8453.4,138.28,6013.25,India,Mobile,55+,Female,Conversion
2025-05-08,Cart Abandonment Recovery,LinkedIn Ads,11528,279,2.4202,231,58,37,12,0.1041,1843.01,904.65,103.73,India,Mobile,18-24,Male,Awareness
2025-05-08,Summer Sale Blast,Email Marketing,17260,1511,8.7543,1326,610,351,153,0.8864,19476.19,242.11,7944.36,India,Desktop,25-34,Male,Consideration
2025-05-09,Summer Sale Blast,Facebook Ads,22851,880,3.851,738,168,74,22,0.0963,2903.86,483.65,500.41,Germany,Mobile,18-24,Other,Consideration
2025-05-09,Cart Abandonment Recovery,TikTok Ads,22868,946,4.1368,776,226,79,14,0.0612,1452.25,660.01,120.03,United Kingdom,Desktop,35-44,Male,Awareness
2025-05-09,Loyalty Rewards Push,Facebook Ads,24773,1098,4.4322,929,249,114,40,0.1615,2879.57,713.93,303.34,Germany,Mobile,25-34,Male,Consideration
2025-05-10,Back to School,TikTok Ads,18582,1060,5.7044,782,126,76,20,0.1076,2765.91,571.51,383.97,United States,Mobile,55+,Male,Consideration
2025-05-10,Anniversary Sale,Affiliate,17242,547,3.1725,437,145,52,13,0.0754,746.57,398.55,87.32,Singapore,Mobile,18-24,Male,Conversion
2025-05-11,Anniversary Sale,Facebook Ads,21473,992,4.6198,782,151,73,29,0.1351,2283.32,570.84,299.99,United Kingdom,Desktop,18-24,Male,Consideration
2025-05-11,New Year Kickoff,Organic Search,21698,1269,5.8485,1208,449,202,101,0.4655,9178.81,149.34,6046.25,United States,Mobile,18-24,Male,Awareness
2025-05-12,Customer Win-Back,Affiliate,18149,835,4.6008,689,224,132,54,0.2975,3827.29,415.53,821.06,India,Desktop,35-44,Female,Awareness
2025-05-12,Flash Weekend Deal,Instagram Ads,27555,1133,4.1118,1020,303,151,25,0.0907,2675.43,479.36,458.13,India,Mobile,25-34,Male,Awareness
2025-05-12,Free Trial Signup,LinkedIn Ads,15618,355,2.273,310,106,72,26,0.1665,4953.3,712.61,595.09,Canada,Desktop,35-44,Female,Conversion
2025-05-12,Cart Abandonment Recovery,Organic Search,17726,1140,6.4312,1050,186,114,35,0.1975,6907.44,23.95,28741.09,Australia,Desktop,18-24,Male,Conversion
2025-05-12,Festive Mega Offer,Facebook Ads,12530,548,4.3735,443,112,70,19,0.1516,1628.53,487.35,234.16,UAE,Desktop,55+,Male,Awareness
2025-05-13,Influencer Collab,Organic Search,17360,1153,6.6417,1024,319,156,51,0.2938,3326.95,48.7,6731.52,United States,Mobile,35-44,Female,Retargeting
2025-05-13,Flash Weekend Deal,Instagram Ads,23326,858,3.6783,658,97,53,19,0.0815,3244.28,830.91,290.45,United Kingdom,Mobile,18-24,Male,Consideration
2025-05-13,Flash Weekend Deal,Email Marketing,23840,1955,8.2005,1636,552,326,95,0.3985,15349.15,166.63,9111.52,India,Desktop,18-24,Male,Conversion
2025-05-14,Flash Weekend Deal,Google Ads,19257,1204,6.2523,1123,368,290,111,0.5764,27016.72,1852.09,1358.72,Australia,Mobile,25-34,Male,Consideration
2025-05-14,Anniversary Sale,YouTube Ads,13703,478,3.4883,406,111,61,12,0.0876,701.91,482.21,45.56,United States,Mobile,25-34,Male,Conversion
2025-05-14,Anniversary Sale,LinkedIn Ads,14386,369,2.565,354,103,74,33,0.2294,9727.49,883.31,1001.25,United Kingdom,Mobile,45-54,Other,Consideration
2025-05-14,Back to School,TikTok Ads,22751,1316,5.7844,997,231,65,21,0.0923,3058.5,639.73,378.09,India,Mobile,35-44,Female,Awareness
2025-05-14,Brand Awareness Drive,Google Ads,17274,1266,7.3289,1156,355,180,67,0.3879,4889.51,1283.08,281.08,Singapore,Mobile,35-44,Male,Awareness
2025-05-14,Free Trial Signup,Instagram Ads,18337,746,4.0683,618,166,88,38,0.2072,2790.61,601.09,364.26,UAE,Mobile,35-44,Female,Retargeting
2025-05-15,Loyalty Rewards Push,Google Ads,21857,1360,6.2223,1134,445,355,150,0.6863,28733.49,1626.85,1666.2,Singapore,Mobile,25-34,Female,Retargeting
2025-05-15,Product Launch Q3,Email Marketing,13856,1172,8.4584,1074,423,275,138,0.996,11180.53,211.45,5187.55,United States,Desktop,25-34,Male,Awareness
2025-05-15,Product Launch Q3,LinkedIn Ads,22021,679,3.0834,520,131,84,36,0.1635,8440.1,1215.87,594.16,United States,Mobile,25-34,Female,Consideration
2025-05-16,Product Launch Q1,TikTok Ads,18108,1069,5.9035,801,179,90,16,0.0884,863.11,418.47,106.25,Brazil,Mobile,25-34,Female,Retargeting
2025-05-16,Back to School,Facebook Ads,9062,368,4.0609,315,43,19,4,0.0441,495.04,253.46,95.31,Germany,Mobile,18-24,Female,Consideration
2025-05-16,Festive Mega Offer,YouTube Ads,18337,598,3.2612,509,116,68,22,0.12,1814.99,427.9,324.16,United States,Desktop,45-54,Female,Consideration
2025-05-17,Cart Abandonment Recovery,Referral,24294,1602,6.5942,1493,635,517,191,0.7862,30414.43,22.64,134239.36,United States,Tablet,35-44,Female,Conversion
2025-05-18,Free Trial Signup,LinkedIn Ads,18058,445,2.4643,386,126,82,38,0.2104,17712.1,1202.27,1373.22,Australia,Desktop,35-44,Female,Loyalty
2025-05-18,Product Launch Q3,YouTube Ads,25431,860,3.3817,671,164,68,23,0.0904,2086.06,1036.31,101.3,India,Mobile,25-34,Male,Consideration
2025-05-18,Festive Mega Offer,Instagram Ads,17524,747,4.2627,605,163,101,36,0.2054,3783.07,449.9,740.87,South Africa,Mobile,25-34,Other,Conversion
2025-05-19,Free Trial Signup,LinkedIn Ads,4144,118,2.8475,110,40,29,12,0.2896,4884.0,437.06,1017.47,Australia,Desktop,18-24,Female,Consideration
2025-05-19,Referral Bonanza,TikTok Ads,17531,958,5.4646,747,22,7,2,0.0114,268.69,279.99,-4.04,India,Desktop,55+,Female,Awareness
2025-05-19,Product Launch Q3,Organic Search,11724,689,5.8768,658,180,97,33,0.2815,6746.21,63.3,10557.52,Canada,Desktop,35-44,Male,Conversion
2025-05-19,Mid-Season Sale,LinkedIn Ads,11655,357,3.0631,298,86,61,23,0.1973,10756.69,1183.11,809.19,Australia,Desktop,35-44,Female,Awareness
2025-05-19,Product Launch Q1,Facebook Ads,14320,563,3.9316,487,162,103,39,0.2723,3611.78,601.26,500.7,United States,Mobile,25-34,Male,Retargeting
2025-05-20,Cart Abandonment Recovery,Organic Search,25052,1164,4.6463,1030,473,302,85,0.3393,18728.54,123.89,15017.07,United States,Desktop,25-34,Female,Conversion
2025-05-20,Brand Awareness Drive,Referral,23852,1764,7.3956,1700,799,679,395,1.656,67026.62,71.43,93735.39,India,Mobile,18-24,Female,Loyalty
2025-05-21,Mid-Season Sale,Instagram Ads,19273,771,4.0004,600,136,56,11,0.0571,907.39,629.28,44.19,Australia,Desktop,45-54,Male,Awareness
2025-05-21,Flash Weekend Deal,Referral,17792,1518,8.5319,1482,584,481,268,1.5063,49254.26,82.5,59602.13,United Kingdom,Mobile,25-34,Female,Conversion
2025-05-21,New Year Kickoff,Organic Search,22607,1542,6.8209,1388,493,273,94,0.4158,18542.74,122.7,15012.26,United States,Mobile,25-34,Male,Conversion
2025-05-22,Brand Awareness Drive,Google Ads,17347,760,4.3812,707,292,172,63,0.3632,14770.93,694.49,2026.87,India,Mobile,18-24,Female,Loyalty
2025-05-22,Cart Abandonment Recovery,LinkedIn Ads,8140,183,2.2482,165,48,33,19,0.2334,9183.1,423.05,2070.69,India,Desktop,25-34,Male,Conversion
2025-05-22,Free Trial Signup,Referral,21235,1403,6.607,1388,738,506,217,1.0219,42419.13,134.53,31431.35,India,Desktop,25-34,Female,Conversion
2025-05-22,Anniversary Sale,TikTok Ads,25534,1494,5.851,1161,336,161,21,0.0822,997.45,784.85,27.09,Singapore,Desktop,18-24,Female,Retargeting
2025-05-23,Summer Sale Blast,Facebook Ads,25860,1170,4.5244,1017,278,161,69,0.2668,10394.99,769.16,1251.47,United States,Mobile,25-34,Male,Awareness
2025-05-24,Flash Weekend Deal,Organic Search,33469,1452,4.3383,1242,506,348,132,0.3944,11546.66,108.34,10557.8,Australia,Desktop,35-44,Female,Awareness
2025-05-24,Festive Mega Offer,Facebook Ads,16673,775,4.6482,693,205,115,37,0.2219,2760.91,603.29,357.64,India,Mobile,18-24,Male,Retargeting
2025-05-25,App Install Campaign,Email Marketing,20437,1649,8.0687,1433,507,324,160,0.7829,17012.82,156.15,10795.18,India,Mobile,25-34,Male,Retargeting
2025-05-25,App Install Campaign,Google Ads,24658,1488,6.0346,1374,434,244,99,0.4015,17371.72,2371.74,632.45,India,Mobile,45-54,Female,Retargeting
2025-05-26,Brand Awareness Drive,Google Ads,22616,1444,6.3849,1358,497,334,131,0.5792,22065.18,2050.19,976.25,UAE,Mobile,55+,Female,Awareness
2025-05-26,Back to School,TikTok Ads,21735,1162,5.3462,969,174,67,12,0.0552,1100.64,529.11,108.02,Australia,Desktop,25-34,Male,Retargeting
2025-05-26,Product Launch Q3,LinkedIn Ads,17478,583,3.3356,577,186,109,61,0.349,26021.71,1733.93,1400.74,Canada,Mobile,45-54,Male,Awareness
2025-05-26,Influencer Collab,Email Marketing,26729,2096,7.8417,2029,513,308,135,0.5051,22325.74,316.4,6956.18,India,Mobile,18-24,Female,Awareness
2025-05-26,Summer Sale Blast,Referral,10181,736,7.2292,627,291,196,114,1.1197,15278.41,64.57,23561.78,Australia,Mobile,18-24,Male,Retargeting
2025-05-26,Back to School,TikTok Ads,11714,597,5.0965,386,81,35,12,0.1024,978.02,269.18,263.33,UAE,Mobile,25-34,Female,Conversion
2025-05-27,Summer Sale Blast,Facebook Ads,13592,581,4.2746,489,118,66,19,0.1398,1364.93,306.29,345.63,United States,Tablet,25-34,Male,Retargeting
2025-05-27,Summer Sale Blast,TikTok Ads,27011,1499,5.5496,1207,203,90,25,0.0926,910.52,393.54,131.37,South Africa,Desktop,55+,Female,Conversion
2025-05-27,Lead Gen Webinar,Referral,18207,988,5.4265,978,422,278,174,0.9557,26694.2,120.62,22030.82,Brazil,Mobile,18-24,Female,Consideration
2025-05-27,Summer Sale Blast,Email Marketing,18802,1627,8.6533,1520,666,362,96,0.5106,19543.98,233.54,8268.58,Canada,Mobile,25-34,Female,Loyalty
2025-05-28,Cart Abandonment Recovery,Referral,18242,1462,8.0145,1300,727,530,296,1.6226,65222.31,115.98,56135.83,United States,Desktop,45-54,Female,Awareness
2025-05-28,Anniversary Sale,Affiliate,16177,588,3.6348,477,110,51,12,0.0742,1027.1,236.35,334.57,United States,Desktop,55+,Female,Awareness
2025-05-28,Festive Mega Offer,Organic Search,36794,1876,5.0987,1579,637,413,207,0.5626,42176.82,75.89,55476.26,India,Mobile,25-34,Male,Conversion
2025-05-28,Free Trial Signup,Instagram Ads,19573,746,3.8114,569,120,54,17,0.0869,1979.56,356.76,454.87,United States,Desktop,25-34,Male,Consideration
2025-05-28,Back to School,Affiliate,7800,345,4.4231,302,59,30,5,0.0641,550.74,280.16,96.58,India,Mobile,35-44,Male,Retargeting
2025-05-29,Back to School,Google Ads,20240,1393,6.8824,1143,362,216,64,0.3162,15695.98,986.22,1491.53,India,Mobile,35-44,Female,Conversion
2025-05-29,Flash Weekend Deal,Organic Search,9839,554,5.6307,503,212,128,61,0.62,10645.58,79.45,13299.09,Brazil,Tablet,25-34,Female,Retargeting
2025-05-29,New Year Kickoff,YouTube Ads,16258,442,2.7187,363,94,50,12,0.0738,725.72,228.76,217.24,United States,Mobile,35-44,Male,Consideration
2025-05-29,Mid-Season Sale,TikTok Ads,24449,1010,4.131,775,136,64,18,0.0736,1889.57,447.47,322.28,South Africa,Mobile,35-44,Female,Awareness
2025-05-29,Customer Win-Back,Organic Search,24165,1316,5.4459,1139,297,181,103,0.4262,12736.62,59.28,21385.53,UAE,Mobile,18-24,Female,Consideration
2025-05-30,New Year Kickoff,Google Ads,22720,1714,7.544,1591,440,320,163,0.7174,26578.67,1957.6,1257.72,United Kingdom,Tablet,35-44,Female,Consideration
2025-05-30,Free Trial Signup,Email Marketing,17741,1306,7.3615,1149,472,273,117,0.6595,8819.35,186.6,4626.34,India,Desktop,18-24,Male,Consideration
2025-05-30,Flash Weekend Deal,Referral,24775,1692,6.8295,1675,685,547,253,1.0212,74842.59,129.86,57533.29,United States,Mobile,25-34,Female,Loyalty
2025-05-31,Product Launch Q1,Email Marketing,8567,627,7.3188,577,232,112,50,0.5836,6826.03,136.33,4906.99,India,Mobile,25-34,Male,Retargeting
2025-05-31,Flash Weekend Deal,Affiliate,44401,1266,2.8513,1118,368,178,59,0.1329,7421.01,944.94,685.34,India,Mobile,18-24,Male,Consideration
2025-05-31,Flash Weekend Deal,Facebook Ads,12525,496,3.9601,412,104,65,19,0.1517,3091.34,420.11,635.84,United Kingdom,Mobile,18-24,Other,Awareness
2025-06-01,New Year Kickoff,Organic Search,16588,951,5.7331,941,356,170,93,0.5606,9503.14,140.5,6663.8,United States,Tablet,18-24,Other,Retargeting
2025-06-01,Back to School,Email Marketing,18644,1316,7.0586,1125,340,196,76,0.4076,8419.91,94.05,8852.59,India,Mobile,25-34,Male,Awareness
2025-06-02,Product Launch Q3,TikTok Ads,19745,890,4.5075,735,118,67,12,0.0608,1709.34,206.79,726.61,India,Desktop,25-34,Female,Conversion
2025-06-02,Mid-Season Sale,Instagram Ads,18720,688,3.6752,580,182,95,21,0.1122,1325.39,624.03,112.39,India,Mobile,35-44,Male,Awareness
2025-06-02,Free Trial Signup,Email Marketing,12957,884,6.8226,852,298,152,58,0.4476,4768.61,72.74,6455.69,United States,Desktop,45-54,Female,Retargeting
2025-06-02,Mid-Season Sale,YouTube Ads,17357,624,3.5951,481,130,70,10,0.0576,1897.18,617.4,207.29,Singapore,Mobile,35-44,Male,Awareness
2025-06-03,Holiday Gift Guide,Referral,18871,1491,7.901,1243,541,470,292,1.5473,81072.65,127.44,63516.33,UAE,Desktop,55+,Male,Consideration
2025-06-03,App Install Campaign,Referral,14161,978,6.9063,894,523,326,162,1.144,31278.29,145.17,21445.97,United States,Mobile,45-54,Male,Awareness
2025-06-03,Back to School,Email Marketing,19879,1521,7.6513,1350,582,422,177,0.8904,41294.73,90.61,45474.14,India,Desktop,18-24,Male,Loyalty
2025-06-04,Summer Sale Blast,Instagram Ads,13700,583,4.2555,493,143,70,24,0.1752,3623.66,425.93,750.76,United Kingdom,Tablet,18-24,Male,Awareness
